file,id,status,createdBy,curriculum,stem
drafts/aca9bd88-26b7-4573-b84d-f9232d3de9fa.json,aca9bd88-26b7-4573-b84d-f9232d3de9fa,draft,manual,Adolescent Medicine,What is 'SMART' therapy as described in the context of adolescent asthma management?
drafts/acaa6169-c602-4d43-82de-8d569bbaf7b0.json,acaa6169-c602-4d43-82de-8d569bbaf7b0,draft,manual,Paediatric Sub-specialties,Which age range shows the peak prevalence of obstructive sleep apnea in children due to the growth of tonsils and adenoids?
drafts/ad4200b8-12c7-48ea-93bd-43fef8090753.json,ad4200b8-12c7-48ea-93bd-43fef8090753,draft,manual,Paediatric Surgery,Which physical sign is specifically associated with a child attempting to relax their abdominal muscles to reduce pain from peritonitis?
drafts/ad8915c8-ac3b-4674-84a8-b723c2c25ad1.json,ad8915c8-ac3b-4674-84a8-b723c2c25ad1,draft,manual,Paediatric Surgery,A child presents with translucent-looking teeth that chip easily and blue sclerae in the eyes. What is the likely dental diagnosis?
drafts/ada1d250-fbe7-418d-9614-606620a4f323.json,ada1d250-fbe7-418d-9614-606620a4f323,draft,manual,Adolescent Medicine,What biological process is primarily responsible for the $\approx 40\%$ reduction in slow-wave sleep observed during adolescence?
drafts/ae08094f-3ba6-45e0-8266-afca898c4bc8.json,ae08094f-3ba6-45e0-8266-afca898c4bc8,draft,manual,Paediatric Sub-specialties,Why is it generally recommended to tick the box for using a spacer on a pediatric asthma action plan?
drafts/ae18b22c-38ac-402f-91b2-338f13540896.json,ae18b22c-38ac-402f-91b2-338f13540896,draft,ai,General Paediatrics,A GP wants to clarify daytime bladder patterns in a child with nocturnal enuresis. Which detail is specifically recommended to ask about?
drafts/ae3dc667-6066-4e36-987b-6e6783e6f2ab.json,ae3dc667-6066-4e36-987b-6e6783e6f2ab,draft,ai,Paediatric Sub-specialties,"An infant has already been diagnosed with airway malacia. The baby appears well, is growing appropriately, and has no worsening symptoms. Which overall approach best fits the source notes?"
drafts/ae6256ba-ee02-45e3-9f99-c35ccb282670.json,ae6256ba-ee02-45e3-9f99-c35ccb282670,draft,ai,Paediatric Sub-specialties,"In the management of chemical conjunctivitis, why is cycloplegia described as useful?"
drafts/ae7d30c2-9a9d-45b2-baf6-2eb7bf06fa27.json,ae7d30c2-9a9d-45b2-baf6-2eb7bf06fa27,draft,ai,Community-based Paediatrics,"A child with ADHD is being reviewed because stimulant treatment has not been suitable. The team discusses non-stimulant options. According to the notes, which medication is an SNRI?"
drafts/aefcdf60-904a-43a0-aaf5-2d908b264a19.json,aefcdf60-904a-43a0-aaf5-2d908b264a19,draft,manual,Emergency Paediatrics,What is the recommended mindset for a clinician when managing a pediatric dental emergency?
drafts/af118b20-6aae-49f1-b91e-28d7572c5f18.json,af118b20-6aae-49f1-b91e-28d7572c5f18,draft,manual,Paediatric Surgery,Which staining method is used during the diagnosis of Hirschsprung's disease to identify the presence or absence of normal bowel innervation?
drafts/af892b6f-868d-4594-8a9b-d0e0851a699d.json,af892b6f-868d-4594-8a9b-d0e0851a699d,draft,manual,Paediatric Sub-specialties,"In the context of non-epileptic (functional) seizures, what does the 'teddy bear sign' represent?"
drafts/af8fa9d0-6cb4-4e7a-9c2e-e2d17e7ec962.json,af8fa9d0-6cb4-4e7a-9c2e-e2d17e7ec962,draft,manual,Paediatric Sub-specialties,Skin prick testing is generally considered unhelpful for which of the following conditions?
drafts/afe5db9e-002c-4c07-97c0-5d189a6b530a.json,afe5db9e-002c-4c07-97c0-5d189a6b530a,draft,manual,Paediatric Surgery,Which of the following is NOT listed as a potential differential diagnosis for damage to a child's palate in the source material?
drafts/b0191867-94a8-4a0f-8cef-b31c26b16be4.json,b0191867-94a8-4a0f-8cef-b31c26b16be4,draft,ai,Paediatric Surgery,"When reviewing selective imaging choices for acute abdominal pain, which condition is noted as one that ultrasound **may identify**?"
drafts/b062d587-b7d5-45cc-9392-7275a8e550fa.json,b062d587-b7d5-45cc-9392-7275a8e550fa,draft,manual,Paediatric Sub-specialties,A 4-year-old child experiences an episode of screaming and intense fear during the first third of the night. He is unresponsive to the parents and has no memory of it the next morning. What is the most likely diagnosis?
drafts/b064fb90-6a86-41f0-98f9-ac29a6161b7c.json,b064fb90-6a86-41f0-98f9-ac29a6161b7c,draft,ai,Adolescent Medicine,Two siblings attend elective treatment counselling in a Sydney service. One is **17 years** old and the other has just turned **18 years** old. Both communicate well. Why does the clinician start from a different legal presumption in the older sibling?
drafts/b09ea749-e2fa-4a40-85a1-1ae87d023e47.json,b09ea749-e2fa-4a40-85a1-1ae87d023e47,draft,ai,Emergency Paediatrics,A registrar asks why young children can worsen quickly during airway emergencies such as anaphylaxis or foreign body aspiration. Which feature from the source pack most directly increases airway resistance compared with adults?
drafts/b0b9a79e-793d-4032-9201-262e9cfe0906.json,b0b9a79e-793d-4032-9201-262e9cfe0906,draft,ai,Paediatric Sub-specialties,A 20-month-old is being reviewed for recurrent wheeze. Which developmental change after infancy best explains why wheeze beyond 12 months begins to resemble asthma or viral-induced wheeze more than earlier infant pathology?
drafts/b0bc36c3-ebfc-488e-901d-1639928a376c.json,b0bc36c3-ebfc-488e-901d-1639928a376c,draft,ai,Paediatric Sub-specialties,"In acute otitis externa, which feature is specifically described as a late sign in the source pack?"
drafts/b17b91d6-78af-42e1-9799-8e10337c4b1f.json,b17b91d6-78af-42e1-9799-8e10337c4b1f,draft,manual,Paediatric Sub-specialties,Which of the following describes a 'hybrid procedure' in the treatment of congenital heart disease?
drafts/b1845b0c-8273-4e98-99d2-9d624c83a032.json,b1845b0c-8273-4e98-99d2-9d624c83a032,draft,manual,Paediatric Sub-specialties,"According to the source material, how is sleep defined as a behavioral state?"
drafts/b20ebd91-339c-4da8-a753-fb8b3afe814f.json,b20ebd91-339c-4da8-a753-fb8b3afe814f,draft,manual,Paediatric Surgery,Which treatment regimen is suggested for a boy with mild to moderate pathological phimosis to avoid circumcision?
drafts/b2555f7a-fd04-420a-a1d5-30b237525ad5.json,b2555f7a-fd04-420a-a1d5-30b237525ad5,draft,manual,Paediatric Sub-specialties,Which of the following is a recommended sleep hygiene practice mentioned in the talk?
drafts/b26c278f-8f0b-4304-8ba2-387d9e1d9527.json,b26c278f-8f0b-4304-8ba2-387d9e1d9527,draft,ai,Paediatric Sub-specialties,A neonatal unit registrar reviews a supine abdominal X-ray for possible bowel perforation. Which finding most specifically supports **free intraperitoneal gas** on this view?
drafts/b2c092b1-7a68-4fb6-a9af-5e0e5e15087f.json,b2c092b1-7a68-4fb6-a9af-5e0e5e15087f,draft,ai,Adolescent Medicine,"A 15-year-old is increasingly working out personal values, autonomy, and responsibility rather than simply copying family views. Which developmental task domain is most directly illustrated?"
drafts/b43b0e12-c563-447d-ae59-12f08acfa8bb.json,b43b0e12-c563-447d-ae59-12f08acfa8bb,draft,manual,Paediatric Surgery,"In a child under the age of 3 months, what is the most common (though non-surgical) cause of screaming and withdrawing the legs?"
drafts/b456464c-88d3-4d8f-8e40-97c8329cbac5.json,b456464c-88d3-4d8f-8e40-97c8329cbac5,draft,manual,Paediatric Sub-specialties,"A 10-day-old infant presents with bilateral red eyes and discharge that began on day 9. Based on the timing of onset, which diagnosis is most likely?"
drafts/b463044f-2664-41e1-a3a5-cf75e331087e.json,b463044f-2664-41e1-a3a5-cf75e331087e,draft,manual,Paediatric Sub-specialties,"If a CT scan is normal in a child suspected of having a subarachnoid hemorrhage, what is the next diagnostic step and specific finding to look for?"
drafts/b4704cf4-eec0-4578-bc79-2beabd29fcf8.json,b4704cf4-eec0-4578-bc79-2beabd29fcf8,draft,ai,Emergency Paediatrics,A child with a known or suspected malignancy develops **acute urinary and bowel problems with new lower-limb symptoms**. Which next step is most urgent?
drafts/b4a06e56-ccbf-4d98-a76b-d2ee91ced502.json,b4a06e56-ccbf-4d98-a76b-d2ee91ced502,draft,ai,Paediatric Sub-specialties,"A toddler with a broad flat nose and prominent epicanthal folds appears cross-eyed to the family, but no obvious abnormality is found on initial observation. Which explanation from the notes is most relevant?"
drafts/b4fa1d09-abb1-4389-b6fd-19919c208024.json,b4fa1d09-abb1-4389-b6fd-19919c208024,draft,manual,Emergency Paediatrics,An infant is classified as 'high-risk' for BRUE if they meet which of the following criteria?
drafts/b4fc7c5c-641b-45b0-a411-131753bcef22.json,b4fc7c5c-641b-45b0-a411-131753bcef22,draft,manual,Community-based Paediatrics,Which of these is considered an 'absolute indicator' for a referral regarding language development?
drafts/b56299eb-4ac4-4163-8625-f134ee276f14.json,b56299eb-4ac4-4163-8625-f134ee276f14,draft,manual,Community-based Paediatrics,"In the Asia-Pacific region, what was the approximate percentage increase in the prevalence of overweight and obesity among school-aged children between 2010 and 2016?"
drafts/b5adf4b9-40cc-456d-941b-7d3a45452858.json,b5adf4b9-40cc-456d-941b-7d3a45452858,draft,ai,Community-based Paediatrics,A general practitioner asks which observation would fit best under **impairment in communication** when considering autism spectrum disorder red flags in a preschool child. Which option is the best match?
drafts/b5e34f60-0d51-4a97-b310-3a99a43c3d36.json,b5e34f60-0d51-4a97-b310-3a99a43c3d36,draft,manual,Paediatric Surgery,Why is a diagnosis of Perthes disease in a child over $8$ years of age associated with a poor prognosis?
drafts/b66689a5-a417-43be-ad7e-9a9a38e47bea.json,b66689a5-a417-43be-ad7e-9a9a38e47bea,draft,ai,Paediatric Sub-specialties,A paediatric trainee is comparing chemotherapy schedules across common childhood cancers. Which diagnosis is the notable exception that usually requires about 2 years of treatment rather than a 6-12 month multi-agent protocol?
drafts/b6e39a89-e8a2-428b-a7aa-3b5f8940b06a.json,b6e39a89-e8a2-428b-a7aa-3b5f8940b06a,draft,ai,Paediatric Surgery,"A child with acute abdominal pain is lying very still with the hips flexed. In the notes, this posture is given as an example most suggestive of:"
drafts/b7598a74-319d-4d5f-aaba-63853439e70d.json,b7598a74-319d-4d5f-aaba-63853439e70d,draft,ai,Paediatric Sub-specialties,An 8-month-old with fever and cough has a chest X-ray showing a rounded airspace opacity. Which note-based explanation best accounts for this appearance in young children?
drafts/b814bbab-0e55-4cae-b392-7a7fcb140601.json,b814bbab-0e55-4cae-b392-7a7fcb140601,draft,manual,General Paediatrics,Why is Computed Tomography (CT) of the abdomen generally reserved for specific indications in pediatric imaging compared to adult practice?
drafts/b822ad53-fe23-4b41-aaf9-51ec6b4c1398.json,b822ad53-fe23-4b41-aaf9-51ec6b4c1398,draft,manual,Paediatric Sub-specialties,"Which condition is described as a common immune-mediated process in children where platelets are destroyed, leading to a low count?"
drafts/b85faa52-dd68-4a57-aaad-e8a49589f3ac.json,b85faa52-dd68-4a57-aaad-e8a49589f3ac,draft,ai,Adolescent Medicine,"During a follow-up consultation, a 16-year-old is trying to balance school, sport, casual work, and future study plans. Which consultation approach best uses the cognitive developmental changes described in the notes?"
drafts/b899d140-c2ca-46d4-aca3-8c539a0a6085.json,b899d140-c2ca-46d4-aca3-8c539a0a6085,draft,ai,Paediatric Sub-specialties,Which scenario is an explicit indication for an AXR in the source pack?
drafts/b8ecffc7-16b6-481d-9005-ddf82c513b19.json,b8ecffc7-16b6-481d-9005-ddf82c513b19,draft,ai,Paediatric Surgery,Which examination finding would make a **midline dermoid cyst** **less likely**?
drafts/b948814b-f1c4-475f-8ba3-aa6ac4a350a0.json,b948814b-f1c4-475f-8ba3-aa6ac4a350a0,draft,ai,Paediatric Sub-specialties,Which presentation should make you think specifically about delayed bleeding as a defining clue?
drafts/b9ae4b35-8a3e-423e-ae0f-20b0c8b1aaae.json,b9ae4b35-8a3e-423e-ae0f-20b0c8b1aaae,draft,manual,Paediatric Sub-specialties,Which clinical feature distinguishes the rash of meningococcal disease from many other common childhood viral exanthems?
drafts/b9faf609-d3f3-4542-91c4-29d54068badb.json,b9faf609-d3f3-4542-91c4-29d54068badb,draft,ai,Paediatric Sub-specialties,"During a teaching round, a junior doctor says that all paediatric conditions causing prominent upper-airway symptoms are classified as upper respiratory tract infections. Which diagnosis from the source pack shows that this statement is incorrect because it is grouped as a lower respiratory tract infection?"
drafts/ba313638-83e8-4eb2-8d6a-34b8876840d1.json,ba313638-83e8-4eb2-8d6a-34b8876840d1,draft,ai,Paediatric Sub-specialties,A 7-year-old with obesity has poor sleep and habitual snoring. Which finding from the provided notes is a **red flag feature** that should make the clinician cautious about assuming simple lifestyle-related obesity alone?
drafts/ba61437e-0a53-4126-be17-c275fd2ef371.json,ba61437e-0a53-4126-be17-c275fd2ef371,draft,manual,Emergency Paediatrics,Which of the following describes a 'Koala Hold' position of comfort?
drafts/ba6c9392-7966-49a8-925b-79c50f0fcebd.json,ba6c9392-7966-49a8-925b-79c50f0fcebd,draft,ai,Paediatric Sub-specialties,A GP can see an ear canal foreign body but is unsure whether removal in the office will be straightforward. What do the notes recommend?
drafts/ba914e59-a3a1-4d26-b997-3f2dc1484760.json,ba914e59-a3a1-4d26-b997-3f2dc1484760,draft,ai,General Paediatrics,A registrar is discussing assessment of a child with possible autism spectrum disorder. Which statement best reflects the notes?
drafts/ba97cdb2-984e-4a60-be3d-7f4e47a721c1.json,ba97cdb2-984e-4a60-be3d-7f4e47a721c1,draft,ai,Paediatric Sub-specialties,A parent asks how fluids should usually be offered when ketosis is suspected or confirmed at home while following the sick-day plan. Which option best reflects the notes?
drafts/baa0922f-b861-4b4d-8479-7c1217f32822.json,baa0922f-b861-4b4d-8479-7c1217f32822,draft,manual,Paediatric Sub-specialties,Which finding on a blood film is most indicative of a severe bacterial infection (toxic changes)?
drafts/baab27e9-e08e-4e8e-922c-5547eb78128b.json,baab27e9-e08e-4e8e-922c-5547eb78128b,draft,ai,Paediatric Sub-specialties,"A parent says, ""I had a lot of dental caries as a child, and now two of my children do as well. Does that mean it is just inherited?"" Which reply is **best supported** by the notes?"
drafts/bab13b43-7a70-4aab-848d-92d1219b11e9.json,bab13b43-7a70-4aab-848d-92d1219b11e9,draft,ai,Paediatric Sub-specialties,A 4-year-old with motor difficulties can walk in a straight line but seems awkward when changing direction quickly. Which manoeuvre from the paediatric motor examination most directly adds a turning challenge?
